view,model,subject,folds,parameters,accuracy,accuracy_percent
frontal_ear,dbpnet,fl,5,878722,0.984873949579832,98.4873949579832
frontal_ear,dbpnet,kjw,5,878722,0.8768907563025209,87.68907563025209
frontal_ear,dbpnet,ly,5,878722,0.8126050420168067,81.26050420168067
frontal_ear,dbpnet,lyd,5,878722,0.698529411764706,69.8529411764706
frontal_ear,dbpnet,mym,5,878722,0.996218487394958,99.6218487394958
frontal_ear,dbpnet,qjj,5,878722,0.6861344537815126,68.61344537815125
frontal_ear,dbpnet,qyf,5,878722,0.9281512605042017,92.81512605042018
frontal_ear,dbpnet,xh,5,878722,0.6670168067226891,66.70168067226892
frontal_ear,dbpnet,ypy,5,878722,0.9817226890756302,98.17226890756302
frontal_ear,dbpnet,yyj,5,878722,0.9978991596638656,99.78991596638656
frontal_ear,dbpnet,zhf,5,878722,0.996218487394958,99.6218487394958
frontal_ear,dbpnet,zhl,5,878722,0.9970588235294118,99.70588235294117
frontal_ear,dbpnet,zn,5,878722,0.909873949579832,90.9873949579832
frontal_ear,dbpnet,zy,5,878722,0.9554621848739495,95.54621848739495
frontal_ear,listennet,clt,5,3438,0.9836134453781513,98.36134453781513
frontal_ear,listennet,fl,5,3438,0.992436974789916,99.2436974789916
frontal_ear,listennet,kjw,5,3438,0.9323529411764706,93.23529411764706
frontal_ear,listennet,ly,5,3438,0.8025210084033614,80.25210084033614
frontal_ear,listennet,lyd,5,3438,0.6710084033613445,67.10084033613445
frontal_ear,listennet,mym,5,3438,0.9846638655462184,98.46638655462185
frontal_ear,listennet,qjj,5,3438,0.6228991596638656,62.28991596638656
frontal_ear,listennet,qyf,5,3438,0.9304621848739496,93.04621848739497
frontal_ear,listennet,xh,5,3438,0.711764705882353,71.17647058823529
frontal_ear,listennet,ypy,5,3438,0.9932773109243698,99.32773109243698
frontal_ear,listennet,yyj,5,3438,1.0,100.0
frontal_ear,listennet,zhf,5,3438,0.9724789915966386,97.24789915966386
frontal_ear,listennet,zhl,5,3438,0.9918067226890755,99.18067226890756
frontal_ear,listennet,zn,5,3438,0.9521008403361344,95.21008403361344
frontal_ear,listennet,zy,5,3438,0.9352941176470588,93.52941176470588
frontal_ear,mhanet,clt,5,5630,0.9756302521008404,97.56302521008405
frontal_ear,mhanet,fl,5,5630,0.9855042016806722,98.55042016806722
frontal_ear,mhanet,kjw,5,5630,0.9168067226890756,91.68067226890756
frontal_ear,mhanet,ly,5,5630,0.8527310924369746,85.27310924369746
frontal_ear,mhanet,lyd,5,5630,0.7071428571428571,70.71428571428571
frontal_ear,mhanet,mym,5,5630,0.9699579831932773,96.99579831932773
frontal_ear,mhanet,qjj,5,5630,0.642436974789916,64.2436974789916
frontal_ear,mhanet,qyf,5,5630,0.9184873949579831,91.84873949579831
frontal_ear,mhanet,xh,5,5630,0.7201680672268908,72.01680672268907
frontal_ear,mhanet,ypy,5,5630,0.9745798319327731,97.45798319327731
frontal_ear,mhanet,yyj,5,5630,0.9985294117647058,99.85294117647058
frontal_ear,mhanet,zhf,5,5630,0.997689075630252,99.7689075630252
frontal_ear,mhanet,zhl,5,5630,0.9941176470588236,99.41176470588235
frontal_ear,mhanet,zn,5,5630,0.9327731092436975,93.27731092436974
frontal_ear,mhanet,zy,5,5630,0.9239495798319327,92.39495798319327
frontal_ear,hcan,clt,5,16928,0.9607142857142857,96.07142857142857
frontal_ear,hcan,fl,5,16928,0.9897058823529411,98.97058823529412
frontal_ear,hcan,kjw,5,16928,0.8819327731092438,88.19327731092437
frontal_ear,hcan,ly,5,16928,0.8642857142857142,86.42857142857142
frontal_ear,hcan,lyd,5,16928,0.6842436974789916,68.42436974789916
frontal_ear,hcan,mym,5,16928,0.98109243697479,98.109243697479
frontal_ear,hcan,qjj,5,16928,0.6292016806722689,62.92016806722689
frontal_ear,hcan,qyf,5,16928,0.8947478991596638,89.47478991596638
frontal_ear,hcan,xh,5,16928,0.6720588235294118,67.20588235294119
frontal_ear,hcan,ypy,5,16928,0.9888655462184873,98.88655462184873
frontal_ear,hcan,yyj,5,16928,0.9966386554621849,99.66386554621849
frontal_ear,hcan,zhf,5,16928,0.9949579831932773,99.49579831932773
frontal_ear,hcan,zhl,5,16928,0.9918067226890755,99.18067226890756
frontal_ear,hcan,zn,5,16928,0.9010504201680674,90.10504201680673
frontal_ear,hcan,zy,5,16928,0.9218487394957983,92.18487394957982
